,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
8443,7.478475,8.647138,8.468872,7.969717,7.957420,7.414856,7.259286,7.605349,-1.574306,7.951413,7.605349,7.508527,0.440465,7.411704,7.553711,7.392491,0.733415,7.231272
8444,7.384486,8.451993,8.282230,7.768446,7.759557,7.223935,7.082710,7.445983,-1.734776,7.809256,7.445983,7.420133,0.123442,7.394284,7.432196,7.329960,0.488222,7.227723
8445,7.155375,7.494958,7.321617,6.703784,6.693824,6.125213,5.993144,6.992666,-4.644913,7.992188,6.992666,7.228908,-1.097849,7.465150,7.118662,7.197332,-0.365591,7.276002
8446,7.041877,7.274449,7.132811,6.502502,6.496903,5.927510,5.823530,6.817041,-4.781142,7.810551,6.817041,7.118519,-1.450829,7.419998,6.977829,7.115074,-0.660470,7.252318
8447,6.780188,6.770478,6.662435,5.740161,5.736909,5.267732,5.196984,6.387588,-7.309056,7.578191,6.387588,6.870877,-2.966893,7.354167,6.645342,6.934298,-1.773884,7.223253
8448,6.574866,6.479887,6.382991,5.369605,5.366754,4.923389,4.888005,6.100238,-8.277350,7.312471,6.100238,6.666011,-3.863200,7.231783,6.401984,6.772446,-2.529585,7.142908
8449,6.444469,6.280050,6.184418,5.181963,5.179096,4.722562,4.711896,5.932128,-8.446372,7.152359,5.932128,6.534426,-4.169072,7.136723,6.253353,6.662887,-2.834772,7.072421
8450,6.299677,6.082234,5.992414,4.963127,4.960490,4.520741,4.515063,5.745806,-9.062451,6.976549,5.745806,6.388539,-4.732700,7.031272,6.088597,6.540911,-3.330567,6.993225
8451,6.205341,5.943514,5.854253,4.852022,4.849348,4.404263,4.401855,5.632436,-9.116225,6.863018,5.632436,6.292731,-4.891502,6.953025,5.984593,6.457625,-3.504249,6.930657
8452,6.088480,5.802156,5.717407,4.691866,4.689382,4.259939,4.257653,5.489010,-9.599058,6.720367,5.489010,6.174420,-5.343121,6.859829,5.854562,6.355815,-3.907528,6.857069
8453,6.082198,5.931606,5.846755,4.850212,4.847665,4.414173,4.408810,5.522748,-8.679705,6.636686,5.522748,6.159701,-4.963081,6.796654,5.862456,6.333332,-3.669022,6.804208
8454,6.037030,5.956784,5.875578,4.860044,4.856838,4.444272,4.416570,5.486501,-8.705929,6.556433,5.486501,6.110539,-5.077739,6.734577,5.819322,6.285839,-3.796010,6.752357
8455,6.356533,6.881963,6.787645,6.038389,6.034962,5.565233,5.456539,6.039376,-4.106008,6.622212,6.039376,6.400123,-2.541419,6.760871,6.231774,6.499113,-1.883367,6.766452
8456,6.612783,7.577932,7.413637,6.796577,6.789269,6.312898,6.194481,6.463772,-1.859393,6.733064,6.463772,6.636799,-1.194707,6.809826,6.556053,6.677617,-0.839366,6.799180
8457,6.909419,8.285532,8.049459,7.765662,7.750920,7.227127,7.092966,6.959428,0.785944,6.825891,6.959428,6.909370,0.294622,6.859312,6.932731,6.882778,0.294002,6.832825
8458,7.124645,8.794685,8.504056,8.337876,8.320628,7.796032,7.668652,7.305473,1.979863,6.942294,7.305473,7.110665,1.061994,6.915856,7.201575,7.036724,0.898684,6.871873
8459,7.282787,9.058520,8.719151,8.608326,8.590839,8.101542,7.987370,7.538853,2.476151,7.090336,7.538853,7.263515,1.520075,6.988177,7.392006,7.157966,1.292081,6.923925
8460,7.436199,9.241012,8.897246,8.892795,8.872837,8.424158,8.335413,7.768640,3.249598,7.201867,7.768640,7.410098,2.055701,7.051557,7.577418,7.274806,1.735025,6.972195
8461,7.585640,9.456315,9.161755,9.220271,9.196637,8.776427,8.699892,7.996914,4.080791,7.293936,7.996914,7.551636,2.584844,7.106357,7.759432,7.387020,2.161857,7.014607
8462,7.719464,9.709930,9.365779,9.528036,9.505214,9.102321,9.033381,8.203073,4.767468,7.372766,8.203073,7.678032,3.014684,7.152992,7.923052,7.486793,2.504915,7.050534
8463,7.816473,9.960974,9.619796,9.748845,9.733119,9.326593,9.263701,8.351023,5.035878,7.438345,8.351023,7.770281,3.204355,7.189539,8.041294,7.559534,2.658202,7.077775
8464,7.861701,10.070716,9.738689,9.776928,9.761408,9.339680,9.266064,8.399768,4.664039,7.533472,8.399768,7.818474,3.129619,7.237181,8.089745,7.601080,2.630915,7.112416
8465,7.846117,9.870552,9.590887,9.544686,9.524844,9.073627,8.988825,8.326531,3.603581,7.664237,8.326531,7.815716,2.779372,7.304902,8.054096,7.608427,2.424915,7.162757
8466,7.893949,9.888207,9.716736,9.604737,9.592959,9.157941,9.052781,8.379668,3.900591,7.706555,8.379668,7.864198,2.987076,7.348727,8.104751,7.653033,2.617635,7.201316
8467,7.595426,8.887672,8.715203,8.280595,8.268667,7.737686,7.587059,7.791819,-0.965928,7.996579,7.791819,7.617090,0.824258,7.442362,7.698630,7.477479,1.043253,7.256327
8468,7.490056,8.661801,8.497329,8.044275,8.035656,7.512220,7.375212,7.615174,-1.185722,7.855135,7.615174,7.517995,0.480191,7.420816,7.563345,7.406297,0.776023,7.249249
8469,7.257843,7.746429,7.578271,7.025202,7.015542,6.460971,6.332846,7.165861,-4.006904,7.998876,7.165861,7.321386,-0.748094,7.476911,7.248808,7.268170,-0.093135,7.287532
8470,7.139099,7.506194,7.368235,6.795860,6.790417,6.231487,6.130086,6.980982,-4.215699,7.831877,6.980982,7.206659,-1.118102,7.432336,7.101343,7.182250,-0.400846,7.263156
8471,6.871737,6.954499,6.848272,5.975278,5.972085,5.507141,5.437479,6.533894,-6.860641,7.630309,6.533894,6.956177,-2.642363,7.378459,6.759112,7.000451,-1.510143,7.241791
8472,6.665394,6.655498,6.559902,5.593064,5.590246,5.149912,5.114986,6.241984,-7.823856,7.368982,6.241984,6.751038,-3.533963,7.260093,6.513480,6.839009,-2.259896,7.164539
8473,6.527770,6.438576,6.344844,5.391294,5.388493,4.936987,4.926538,6.063020,-8.055861,7.199502,6.063020,6.612383,-3.894116,7.161746,6.356013,6.724063,-2.608892,7.092113
8474,6.375504,6.222393,6.134377,5.149220,5.146633,4.709904,4.704342,5.863606,-8.740139,7.022870,5.863606,6.459795,-4.494902,7.055984,6.181574,6.597139,-3.133107,7.012704
8475,6.269553,6.059156,5.971806,5.008029,5.005415,4.561563,4.559208,5.731524,-8.896749,6.903839,5.731524,6.353192,-4.717868,6.974861,6.063080,6.505522,-3.357708,6.947964
8476,6.140772,5.892692,5.809751,4.816585,4.814148,4.384195,4.381958,5.568988,-9.470719,6.756018,5.568988,6.223819,-5.224572,6.878650,5.918231,6.395105,-3.804742,6.871980
8477,6.134451,6.044786,5.962627,5.001829,4.999365,4.568829,4.563632,5.609510,-8.431314,6.655388,5.609510,6.207460,-4.820352,6.805409,5.928417,6.369918,-3.559154,6.811420
8478,6.082018,6.052941,5.974367,4.991111,4.988046,4.577520,4.550711,5.562253,-8.529840,6.573794,5.562253,6.151556,-4.969308,6.740859,5.876548,6.316842,-3.712784,6.757135
8479,6.399957,6.964666,6.873288,6.148912,6.145551,5.675539,5.570272,6.109675,-3.934837,6.649077,6.109675,6.440482,-2.413179,6.771290,6.286106,6.530074,-1.779700,6.774042
8480,6.655121,7.646618,7.488625,6.891370,6.884342,6.408344,6.294415,6.529713,-1.693280,6.765010,6.529713,6.676715,-1.057875,6.823716,6.608114,6.708843,-0.724883,6.809572
8481,6.942594,8.300938,8.077997,7.793726,7.779814,7.259931,7.133197,7.003920,0.807331,6.874644,7.003920,6.942363,0.384426,6.880805,6.971090,6.910028,0.381331,6.848966
8482,7.162623,8.835954,8.557082,8.394403,8.377844,7.855823,7.733562,7.359026,2.132556,6.984490,7.359026,7.147694,1.203295,6.936362,7.246316,7.066975,1.021142,6.887634
8483,7.330041,9.163252,8.829053,8.721028,8.703807,8.222208,8.109721,7.613034,2.790984,7.116348,7.613034,7.307738,1.715520,7.002443,7.450210,7.192705,1.446974,6.935200
8484,7.507754,9.397961,9.055431,9.102885,9.082990,8.654106,8.565628,7.890399,3.896365,7.215171,7.890399,7.474899,2.397620,7.059399,7.668799,7.323701,1.991366,6.978604
8485,7.672496,9.654594,9.357443,9.479046,9.455184,9.060617,8.983350,8.146785,4.827956,7.310219,8.146785,7.630060,2.982100,7.113336,7.871198,7.445407,2.457313,7.019615
8486,7.812867,9.925199,9.576103,9.796964,9.773810,9.401381,9.331402,8.363700,5.494275,7.395998,8.363700,7.762699,3.412274,7.161698,8.043166,7.549668,2.801910,7.056171
8487,7.910943,10.186826,9.839033,10.018370,10.002339,9.631749,9.567601,8.514342,5.719126,7.461083,8.514342,7.855821,3.575725,7.197300,8.163131,7.622728,2.934353,7.082325
8488,7.947413,10.295801,9.953772,10.020016,10.004018,9.617657,9.541775,8.549012,5.204102,7.556249,8.549012,7.896071,3.422741,7.243130,8.200777,7.657855,2.846017,7.114933
8489,7.956620,10.178955,9.891258,9.896780,9.876363,9.469735,9.382420,8.525335,4.548617,7.668250,8.525335,7.913975,3.244537,7.302615,8.199276,7.679298,2.759566,7.159320
8490,8.005367,10.196862,10.015732,9.969756,9.957310,9.561005,9.449816,8.583087,4.770750,7.716357,8.583087,7.963169,3.412221,7.343251,8.252464,7.722970,2.914499,7.193476
8491,7.711780,9.240381,9.052377,8.673966,8.660962,8.167510,8.003292,8.009948,-0.028934,8.016605,8.009948,7.719768,1.261355,7.429587,7.855185,7.547889,1.335754,7.240592
8492,7.614706,9.028262,8.847078,8.446273,8.436776,7.947503,7.796446,7.844704,-0.217284,7.892963,7.844704,7.629513,0.968900,7.414323,7.729936,7.483014,1.111769,7.236092
8493,7.397634,8.094333,7.906278,7.407475,7.396663,6.871972,6.728484,7.413092,-2.953991,8.097700,7.413092,7.449701,-0.157960,7.486309,7.432617,7.357655,0.323451,7.282693
8494,7.290831,7.864685,7.709254,7.185573,7.179435,6.646357,6.532065,7.240486,-3.128328,7.948907,7.240486,7.348057,-0.475025,7.455628,7.297857,7.282801,0.066485,7.267746
8495,7.055895,7.281119,7.160360,6.330963,6.327339,5.876685,5.797512,6.817502,-5.640380,7.837491,6.817502,7.135053,-1.756006,7.452603,6.986862,7.134790,-0.818017,7.282718
8496,6.869630,6.964593,6.855494,5.923070,5.919856,5.488093,5.448240,6.533055,-6.627411,7.617870,6.533055,6.953648,-2.569512,7.374242,6.757372,6.997924,-1.469599,7.238477
8497,6.750832,6.761552,6.653433,5.731482,5.728250,5.279798,5.267731,6.369707,-6.791716,7.471682,6.369707,6.835090,-2.868260,7.300473,6.617911,6.902742,-1.755476,7.187573
8498,6.622317,6.562011,6.459872,5.503626,5.500621,5.066653,5.060194,6.191673,-7.373472,7.323152,6.191673,6.707427,-3.360998,7.223181,6.466742,6.800117,-2.172497,7.133493
8499,6.538349,6.415040,6.312262,5.383280,5.380206,4.935934,4.933163,6.082075,-7.436382,7.230987,6.082075,6.623483,-3.504288,7.164891,6.370826,6.729804,-2.323501,7.088782
8500,6.428596,6.256932,6.159116,5.194247,5.191376,4.761453,4.758818,5.933852,-7.988247,7.108886,5.933852,6.514408,-3.946799,7.094963,6.243482,6.640155,-2.696708,7.036828
8501,6.435136,6.451668,6.354424,5.426662,5.423752,4.991707,4.985560,5.991911,-6.889420,6.998261,5.991911,6.509556,-3.543772,7.027201,6.267988,6.626163,-2.452045,6.984338
8502,6.394320,6.477239,6.384827,5.429112,5.425508,5.017065,4.985528,5.955331,-6.985738,6.925135,5.955331,6.465236,-3.672973,6.975141,6.227281,6.585222,-2.578341,6.943163
8503,6.697284,7.508631,7.402673,6.723752,6.719853,6.265065,6.142815,6.515679,-2.355546,6.888543,6.515679,6.731118,-1.361027,6.946558,6.630580,6.773517,-0.902995,6.916453
8504,6.940772,8.218796,8.038404,7.491518,7.483491,7.038056,6.907860,6.935816,-0.177076,6.963771,6.935816,6.952307,-0.104456,6.968797,6.944611,6.936384,0.052110,6.928157
8505,7.154016,8.674105,8.436949,8.143969,8.129171,7.655397,7.520516,7.290426,1.356040,7.060336,7.290426,7.149445,0.830872,7.008465,7.215236,7.084049,0.773153,6.952862
8506,7.305897,9.011404,8.729754,8.502430,8.485705,8.008475,7.884969,7.528408,2.015697,7.171848,7.528408,7.293478,1.328098,7.058549,7.403112,7.194793,1.177663,6.986474
8507,7.419985,9.242823,8.905113,8.710876,8.693488,8.231737,8.118099,7.697450,2.344850,7.276801,7.697450,7.403790,1.636966,7.110130,7.540831,7.281874,1.443518,7.022918
8508,7.536496,9.490854,9.127216,9.007239,8.986135,8.541425,8.447570,7.885601,3.061566,7.323631,7.885601,7.512117,2.034709,7.138634,7.686410,7.365167,1.750104,7.043925
8509,7.646981,9.696338,9.377615,9.287360,9.261797,8.831405,8.748635,8.062761,3.698197,7.376888,8.062761,7.615169,2.413398,7.167576,7.824045,7.444622,2.045829,7.065200
8510,7.741997,9.895620,9.521330,9.517814,9.493016,9.070221,8.995298,8.213107,4.149163,7.430916,8.213107,7.704378,2.698568,7.195650,7.941785,7.513669,2.270959,7.085553
8511,7.818430,10.065477,9.702505,9.678712,9.661994,9.239172,9.172302,8.330154,4.386543,7.488006,8.330154,7.777196,2.880224,7.224238,8.035243,7.570643,2.419986,7.106044
8512,7.879658,10.138211,9.797370,9.756386,9.740455,9.327242,9.251666,8.410943,4.427322,7.570220,8.410943,7.838570,3.014165,7.266198,8.105678,7.621351,2.550509,7.137023
8513,7.943457,10.181432,9.896584,9.859404,9.839191,9.443450,9.357001,8.497073,4.618446,7.637145,8.497073,7.901575,3.198261,7.306077,8.179474,7.673723,2.716253,7.167972
8514,8.014066,10.271275,10.086035,10.033792,10.021062,9.642344,9.528620,8.603122,4.993351,7.677623,8.603122,7.968604,3.423421,7.334086,8.264712,7.727613,2.897815,7.190514
8515,7.742579,9.365186,9.168930,8.808724,8.795158,8.331175,8.159577,8.072699,0.362494,7.985821,8.072699,7.744634,1.368826,7.416570,7.897731,7.565263,1.387201,7.232794
8516,7.665022,9.213559,9.020454,8.646018,8.635895,8.179408,8.018282,7.944459,0.312686,7.870636,7.944459,7.671886,1.154514,7.399313,7.799087,7.511804,1.216817,7.224522
8517,7.468192,8.302536,8.094689,7.622522,7.610587,7.116395,6.957889,7.545491,-2.303352,8.133093,7.545491,7.512323,0.130016,7.479155,7.527802,7.400066,0.500714,7.272330
8518,7.380419,8.107839,7.932814,7.439410,7.432496,6.931489,6.802616,7.403057,-2.360425,8.003499,7.403057,7.429309,-0.103200,7.455561,7.417058,7.338545,0.308647,7.260032
8519,7.192278,7.546473,7.405136,6.618794,6.614547,6.180277,6.087485,7.040658,-4.515047,7.993830,7.040658,7.265420,-1.064667,7.490182,7.160531,7.228560,-0.322245,7.296589
8520,7.048333,7.263101,7.132947,6.243092,6.239266,5.819959,5.772395,6.804730,-5.306049,7.837064,6.804730,7.128578,-1.664531,7.452426,6.977449,7.129345,-0.780724,7.281241
8521,6.964762,7.107736,6.975961,6.099108,6.095169,5.655239,5.640541,6.685167,-5.307194,7.729793,6.685167,7.045806,-1.832215,7.406445,6.877508,7.064480,-0.949910,7.251453
8522,6.870149,6.942681,6.816762,5.890752,5.887058,5.461776,5.453818,6.542678,-5.784100,7.631537,6.542678,6.953856,-2.184209,7.365035,6.761973,6.993779,-1.231371,7.225585
8523,6.812619,6.818341,6.689784,5.796667,5.792818,5.356432,5.352968,6.463132,-5.767428,7.573296,6.463132,6.897096,-2.254492,7.331060,6.694579,6.947522,-1.314068,7.200465
8524,6.733182,6.679711,6.556202,5.619927,5.616306,5.197062,5.193735,6.345008,-6.220028,7.496281,6.345008,6.820034,-2.566441,7.295060,6.598355,6.887270,-1.560934,7.176186
8525,6.767042,6.972083,6.846813,5.958954,5.955204,5.533596,5.525674,6.446420,-4.915312,7.367166,6.446420,6.839646,-2.099199,7.232872,6.656141,6.893787,-1.268654,7.131434
8526,6.756541,7.048009,6.927723,6.008089,6.003387,5.610496,5.569439,6.447079,-4.883692,7.324720,6.447079,6.825534,-2.105941,7.203990,6.648922,6.879534,-1.283259,7.110147
8527,7.026738,8.215298,8.083216,7.469736,7.464898,7.056253,6.903838,6.998395,-0.482424,7.092952,6.998395,7.048208,-0.254141,7.098020,7.024962,7.028767,-0.019410,7.032571
8528,7.244080,8.907100,8.691252,8.213693,8.204087,7.823061,7.667090,7.394155,1.452725,7.121220,7.394155,7.240496,0.817866,7.086837,7.312203,7.166225,0.776989,7.020246
8529,7.435163,9.357374,9.077607,8.884467,8.866989,8.466175,8.306907,7.733550,2.880880,7.160193,7.733550,7.412152,1.614892,7.090754,7.562138,7.290050,1.367128,7.017962
8530,7.568857,9.671683,9.343764,9.219336,9.199869,8.797271,8.653325,7.953130,3.418407,7.252934,7.953130,7.537109,2.031046,7.121087,7.731252,7.383262,1.698912,7.035272
8531,7.673482,9.902786,9.511083,9.434983,9.414792,9.023652,8.891701,8.116776,3.744376,7.341852,8.116776,7.636728,2.319556,7.156680,7.860751,7.459460,1.939008,7.058169
8532,7.774729,10.104946,9.690688,9.684863,9.660813,9.280981,9.173957,8.281448,4.290239,7.388940,8.281448,7.730928,2.646321,7.180408,7.987837,7.531176,2.195147,7.074514
8533,7.870697,10.263504,9.906136,9.915792,9.887124,9.519527,9.426611,8.434787,4.791739,7.442963,8.434787,7.820776,2.966432,7.206766,8.107315,7.600276,2.449627,7.093236
8534,7.951201,10.416153,10.002711,10.087429,10.060011,9.700674,9.617840,8.559476,5.105836,7.501111,8.559476,7.897154,3.195214,7.234833,8.206238,7.659731,2.636495,7.113224
8535,8.016866,10.565865,10.167322,10.223744,10.205397,9.845161,9.771679,8.660614,5.294630,7.549548,8.660614,7.959626,3.340458,7.258639,8.286754,7.708423,2.755957,7.130092
8536,8.074051,10.638528,10.264180,10.307546,10.290047,9.937075,9.854007,8.738567,5.372756,7.623127,8.738567,8.016472,3.478124,7.294378,8.353450,7.754739,2.883820,7.156028
8537,8.139507,10.703492,10.388949,10.449107,10.426756,10.089448,9.993890,8.834272,5.665540,7.674653,8.834272,8.079513,3.687519,7.324754,8.431734,7.805534,3.059420,7.179334
8538,8.211578,10.809064,10.603970,10.651959,10.637842,10.319157,10.193091,8.948428,6.092326,7.703766,8.948428,8.146702,3.924260,7.344976,8.520841,7.858134,3.243794,7.195427
8539,7.940829,9.993383,9.765142,9.491362,9.475623,9.070888,8.871089,8.434901,1.572766,7.998713,8.434901,7.920231,1.855746,7.405562,8.160411,7.689878,1.696600,7.219346
8540,7.867876,9.861974,9.635252,9.345646,9.333768,8.933047,8.743830,8.316256,1.551898,7.888683,8.316256,7.851889,1.685443,7.387522,8.068594,7.638485,1.561099,7.208376
8541,7.681368,8.941478,8.687853,8.292910,8.278304,7.826741,7.633031,7.934052,-0.971540,8.235073,7.934052,7.703603,0.743772,7.473154,7.811146,7.533051,0.897547,7.254957
8542,7.600570,8.742576,8.527429,8.111149,8.102680,7.639271,7.480853,7.799060,-1.023952,8.117267,7.799060,7.628669,0.548296,7.458279,7.708185,7.477582,0.742053,7.246978
8543,7.441176,8.093777,7.916590,7.193471,7.188132,6.770408,6.654000,7.457784,-3.052061,8.261568,7.457784,7.500306,-0.161459,7.542827,7.480462,7.396277,0.319660,7.312092
8544,7.318960,7.782611,7.619064,6.780039,6.775245,6.363160,6.303306,7.233278,-3.818737,8.163250,7.233278,7.389997,-0.643532,7.546715,7.316861,7.321358,-0.018463,7.325854
8545,7.233532,7.590016,7.427218,6.574685,6.569810,6.137307,6.119145,7.093866,-4.026849,8.068588,7.093866,7.308890,-0.888325,7.523914,7.208546,7.262088,-0.221199,7.315630
8546,7.143574,7.404188,7.250117,6.336770,6.332268,5.913242,5.903509,6.944053,-4.538049,7.984598,6.944053,7.224117,-1.221421,7.504181,7.093421,7.200892,-0.468705,7.308363
8547,7.085843,7.278502,7.121307,6.234434,6.229725,5.795862,5.791633,6.858064,-4.554997,7.924495,6.858064,7.167975,-1.323707,7.477886,7.023350,7.157265,-0.571984,7.291179
8548,7.008515,7.124540,6.975024,6.033681,6.029315,5.610838,5.606813,6.732621,-5.047119,7.858429,6.732621,7.094780,-1.623597,7.456939,6.925773,7.103078,-0.794879,7.280383
8549,6.965153,7.046236,6.893956,5.983231,5.978657,5.550162,5.540534,6.672817,-4.981376,7.805099,6.672817,7.051654,-1.666660,7.430491,6.874863,7.068341,-0.851190,7.261820
8550,6.890682,6.923087,6.779505,5.824273,5.818595,5.422327,5.373306,6.554397,-5.509282,7.735488,6.554397,6.980592,-1.988016,7.406786,6.781701,7.015231,-1.089321,7.248762
8551,6.938417,7.101710,6.932682,6.264700,6.258604,5.808639,5.613770,6.664085,-4.168027,7.714401,6.664085,7.019053,-1.408638,7.374021,6.853401,7.035578,-0.722941,7.217754
8552,7.027025,7.642824,7.473492,6.893363,6.884967,6.433898,6.226234,6.870605,-2.560447,7.514976,6.870605,7.084596,-0.850304,7.298586,6.984734,7.075357,-0.360099,7.165981
8553,7.095242,7.920513,7.683033,7.238826,7.228009,6.745819,6.542904,7.012654,-1.838146,7.482404,7.012654,7.140808,-0.501468,7.268961,7.081003,7.111515,-0.119397,7.142028
8554,7.213085,8.518676,8.222529,7.864931,7.850696,7.371073,7.194098,7.262704,-0.270809,7.331310,7.262704,7.234811,0.110104,7.206918,7.247828,7.173378,0.293877,7.098929
8555,7.302933,8.826293,8.474196,8.173836,8.160781,7.692814,7.532963,7.434028,0.392493,7.335093,7.434028,7.312660,0.481489,7.191292,7.369298,7.227086,0.564182,7.084874
8556,7.371390,9.021314,8.658906,8.383835,8.368082,7.894110,7.761505,7.559787,0.778191,7.358070,7.559787,7.373667,0.718021,7.187546,7.460523,7.269525,0.736840,7.078526
8557,7.419393,9.122291,8.761856,8.486729,8.472632,7.994692,7.878868,7.640433,0.918244,7.401998,7.640433,7.418495,0.854714,7.196556,7.522066,7.302053,0.847297,7.082041
8558,7.452998,9.169292,8.813285,8.527044,8.513765,8.032207,7.930451,7.690735,0.934723,7.451020,7.690735,7.451407,0.933214,7.212079,7.563094,7.327175,0.919917,7.091257
8559,7.462123,9.101999,8.767239,8.385525,8.375142,7.910978,7.827122,7.682914,0.597040,7.538706,7.682914,7.465776,0.898979,7.248638,7.567107,7.342142,0.931386,7.117176
8560,7.350420,8.459202,8.112902,7.642325,7.632749,7.138333,7.039345,7.424645,-1.536564,7.809946,7.424645,7.383902,0.162484,7.343158,7.402916,7.290425,0.448609,7.177934
8561,7.305588,8.346502,8.023440,7.519899,7.510443,7.048721,6.941038,7.339098,-1.700380,7.737157,7.339098,7.343343,-0.018137,7.347589,7.341362,7.264704,0.327456,7.188047
8562,7.273663,8.260414,8.000271,7.444688,7.439014,7.005901,6.866658,7.283185,-1.816054,7.699712,7.283185,7.313514,-0.132237,7.343844,7.299361,7.244294,0.240090,7.189227
8563,7.138875,7.783299,7.647118,6.785753,6.780778,6.409144,6.265337,7.012909,-3.695753,7.760481,7.012909,7.199395,-0.921925,7.385880,7.112368,7.169169,-0.280804,7.225969
8564,7.040745,7.631439,7.510333,6.563641,6.559240,6.217827,6.095763,6.856208,-4.220943,7.616653,6.856208,7.103885,-1.374761,7.351561,6.988302,7.100680,-0.623767,7.213058
8565,6.860521,6.934618,6.807893,5.820227,5.815655,5.444886,5.328025,6.517828,-6.288560,7.707630,6.517828,6.948813,-2.277923,7.379799,6.747687,6.989475,-1.277945,7.231264
8566,6.725874,6.719765,6.602700,5.573455,5.568428,5.208116,5.120056,6.318346,-6.850715,7.516637,6.318346,6.816295,-2.846809,7.314244,6.583919,6.888108,-1.739072,7.192297
8567,6.624523,6.523063,6.407403,5.399997,5.396600,5.009572,4.933755,6.172525,-7.159382,7.411295,6.172525,6.716952,-3.146474,7.261378,6.462886,6.809250,-2.001784,7.155613
8568,6.506722,6.349984,6.242018,5.188921,5.185683,4.793923,4.754473,6.009484,-7.759166,7.264495,6.009484,6.599608,-3.648473,7.189733,6.324217,6.715299,-2.417885,7.106381
8569,6.418758,6.183590,6.077231,5.050920,5.048166,4.632229,4.620365,5.892668,-7.986644,7.164971,5.892668,6.511767,-3.886277,7.130866,6.222854,6.642647,-2.635174,7.062441
8570,6.292345,6.015370,5.917567,4.861930,4.859322,4.454444,4.448266,5.726432,-8.717422,7.004597,5.726432,6.384594,-4.488838,7.042756,6.077451,6.537938,-3.140636,6.998424
8571,6.200979,5.874643,5.779097,4.753878,4.751407,4.335150,4.332584,5.613148,-8.940764,6.893712,5.613148,6.292092,-4.740315,6.971035,5.975251,6.458953,-3.377154,6.942654
8572,6.069456,5.716781,5.628480,4.577880,4.575528,4.172746,4.170375,5.448902,-9.649018,6.727429,5.448902,6.158875,-5.358151,6.868848,5.827554,6.345914,-3.912056,6.864275
8573,5.981744,5.604228,5.517671,4.493309,4.491065,4.081771,4.076307,5.347323,-9.777995,6.618338,5.347323,6.069271,-5.553989,6.791219,5.732362,6.266753,-4.111104,6.801144
8574,5.845805,5.456068,5.375741,4.331983,4.329062,3.940841,3.913414,5.182943,-10.506395,6.452471,5.182943,5.931446,-6.194483,6.679949,5.582145,6.147132,-4.675737,6.712119
8575,5.763184,5.422260,5.344671,4.347913,4.345894,3.970509,3.881086,5.103039,-10.466852,6.324991,5.103039,5.844225,-6.348767,6.585411,5.498338,6.065865,-4.861259,6.633393
8576,5.700004,5.442178,5.367120,4.340984,4.338980,3.972262,3.880376,5.050378,-10.367922,6.220380,5.050378,5.776324,-6.432940,6.502271,5.437549,5.999951,-4.983700,6.562353
8577,5.768335,5.592642,5.483609,4.528957,4.526830,4.129061,4.032490,5.158398,-9.127243,6.284306,5.158398,5.842044,-5.542020,6.525690,5.523009,6.048708,-4.261612,6.574407
8578,5.874303,5.788489,5.638996,4.742077,4.739673,4.330288,4.237226,5.311815,-7.934273,6.386404,5.311815,5.945524,-4.679017,6.579233,5.649794,6.130886,-3.552166,6.611978
8579,5.982573,5.930677,5.732022,4.916947,4.914347,4.490533,4.396954,5.456614,-7.057631,6.516274,5.456614,6.053769,-3.977217,6.650924,5.775097,6.219689,-2.961108,6.664281
8580,6.032316,6.012728,5.811677,4.960062,4.956708,4.551988,4.475695,5.522068,-6.890387,6.568442,5.522068,6.103351,-3.827761,6.684635,5.832086,6.261149,-2.825391,6.690213
8581,6.100513,6.111932,5.899343,5.072072,5.068591,4.662993,4.592687,5.615847,-6.375730,6.639008,5.615847,6.170674,-3.457350,6.725500,5.911755,6.316237,-2.520494,6.720720
8582,6.152223,6.214153,5.995737,5.153575,5.148844,4.751816,4.687576,5.687650,-6.069032,6.687725,5.687650,6.221422,-3.239236,6.755193,5.972328,6.357816,-2.339363,6.743304
8583,6.216290,6.311959,6.080578,5.277348,5.273456,4.862439,4.802843,5.777915,-5.588687,6.752987,5.777915,6.284324,-2.902516,6.790733,6.048000,6.408621,-2.066927,6.769243
8584,6.190098,6.259213,6.043919,5.173477,5.170651,4.780696,4.717385,5.729714,-6.234679,6.742043,5.729714,6.260710,-3.270270,6.791706,6.012912,6.392597,-2.338384,6.772282
8585,6.088245,6.078310,5.888576,4.958252,4.955710,4.588469,4.523424,5.580797,-7.381086,6.638171,5.580797,6.161320,-4.052387,6.741842,5.890409,6.314342,-2.959299,6.738275
8586,5.918142,5.714474,5.572307,4.588717,4.586487,4.258213,4.181113,5.335854,-8.958770,6.490596,5.335854,5.996095,-5.122307,6.656335,5.687983,6.181181,-3.826351,6.674379
8587,5.830115,5.494494,5.407435,4.424719,4.422410,4.092404,4.000513,5.212103,-9.258156,6.423693,5.212103,5.910840,-5.339273,6.609576,5.584763,6.110518,-4.017468,6.636273
