,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,central_loop_P_cp,GHX0_P_cp,GHX1_P_cp,GHX2_P_cp
1141,349.62611466978177,25557.089678173255,2230.690452192654,11493.573016235325,-0.0,503.6674037782938,272.0554941007928,1622.432696705654,110.77461837314462,927.5791283121964,-0.0,40.64805354227119,5932.745083190811,0.0,181.12718984756987,3022.643940513663,-0.0,132.45726319519804,326.609465356325,63.69343036612642,33.969829528600755,29.72360083752566
1142,165.36365810930485,26497.810219915682,2298.162898248211,13257.377817374103,-0.0,580.8983993658062,0.0,1789.7697309992836,107.78629946655305,884.8966737225514,-0.0,38.773509245237115,5386.376340958399,0.0,164.43174415601118,2686.471855474405,-0.0,117.7131120711676,349.257468332328,66.60486148133847,35.522592790047185,31.082268691291286
1143,53.26254622577609,27439.992952936405,2368.5482049169136,12593.707811948072,-0.0,551.5880285896332,0.0,1499.99864930805,90.30083665073909,581.5510266009583,-0.0,25.47117886781274,4911.589985590302,0.0,149.88476058635405,2347.5408286174707,-0.0,102.81923616349847,336.2362699737298,64.93893588462083,34.63409913846445,30.304836746156386
1144,9.435864980433124,28174.378365733988,2427.7581655616286,11943.051614444912,-0.0,523.0210725695965,0.0,1542.5709269577103,92.85217989301667,560.9893545050802,-0.0,24.56736045069916,4742.0473635229455,0.0,144.69464382170833,2680.3103108054247,-0.0,117.37860798334638,346.9795455761858,66.31493948301848,35.367967724276525,30.946971758741952
1145,74.05381853341358,27983.1077316874,2413.54398494813,10164.057531075765,-0.0,444.97845356744443,14.424051172065614,1962.5458638255639,118.78907802430318,725.3388103157687,-0.0,31.755048723400893,4638.565039039416,0.0,141.5003191816324,3121.726117166278,-0.0,136.66794543721264,338.32407593941963,65.2074771562114,34.7773211499794,30.430156006231993
1146,230.1779587829424,29315.780358771153,2537.687208334669,6628.849622260062,-0.0,290.1522329986377,471.5569661197237,2153.5495682189453,152.18294781525788,457.0470885422588,-0.0,20.00546714481794,4495.364322242298,0.0,137.10915746854386,4119.229950630957,-0.0,180.3033462091034,353.50114446125,67.14329928876866,35.809759620676616,31.33353966809204
1147,960.1129346607215,17409.501236555712,1564.341282641007,5454.7870656613695,-0.0,238.72809066953542,2462.31743926677,20.45433043138763,119.31878178210124,375.78150033453437,-0.0,16.446031532290412,4637.310018169767,0.0,141.4211264116115,4838.544274274201,-0.0,211.75830006069032,125.88760036033145,33.73370933259045,17.99131164404824,15.742397688542212
1148,1273.305376877393,17103.11306688912,1557.1329556746145,5439.329538372783,-0.0,237.90921464310134,3246.1500584897235,0.0,155.62654836440083,286.64049878168777,-0.0,12.537283403950381,4997.757549148528,0.0,152.33442417507365,4604.5524312552125,-0.0,201.39714738273187,135.25588343931696,35.3872030982787,18.873174985748634,16.51402811253006
1149,2311.3872268560804,11100.801340050572,1116.145317711364,5446.3603316426315,-0.0,238.28659239164173,4741.211398686646,0.0,227.34068152179725,313.29063050324345,-0.0,13.706944128746501,5394.833799181187,0.0,164.47946258387606,4222.2282804799015,-0.0,184.72894336606169,91.45624795139165,27.261581623450386,14.539510199173534,12.722071424276848
1150,2871.6346291125024,10639.20103388141,1112.742846198757,4593.57274875359,-0.0,200.7798016848989,5373.967340463415,0.0,257.53647321489376,178.9897290533632,-0.0,7.8234359764345225,5856.52836093576,0.0,178.40327178490614,3431.1748507735338,-0.0,149.9727214011034,92.02843599949345,27.375169859855557,14.600090591922964,12.775079267932593
1151,3994.007357760909,8603.195728782879,1018.5452878891181,4487.284652382977,-0.0,196.21491194269308,12329.219592325207,0.0,590.9940449370285,130.24781135934165,-0.0,5.69532909462962,6717.628982421798,0.0,204.7086250649708,2994.8975405323413,-0.0,130.95749494761222,159.59515257024518,39.514387931223496,21.074340229985868,18.44004770123763
1152,4812.853296641498,7616.094770328478,989.488274709665,4472.323740779245,-0.0,195.40756285262466,15841.208396868858,0.0,758.9926094537519,131.83564522820188,-0.0,5.760245372276548,7578.824778133906,0.0,230.7922824619743,1661.4929664877234,-0.0,72.59498866725026,204.99952065139942,46.692166488004354,24.902488793602327,21.789677694402034
1153,5549.3696057553825,6789.903457922329,971.1670018900206,4481.381672862456,-0.0,195.846075127206,17068.57541348503,0.0,817.9036782403255,129.0122314303427,-0.0,5.638113647413685,8404.101911049731,0.0,255.97349745951078,504.433410445029,-0.0,22.0448314404757,223.53380773838924,49.465712888883616,26.381713540737927,23.083999348145685
1154,6194.8488288238605,6080.130195449394,956.5848312233759,4484.50586608884,-0.0,196.0479610341484,19824.499788783476,0.0,950.1485488176029,132.62945647987007,-0.0,5.79812699378254,8922.647618712384,0.0,271.8475437667999,284.10334823458834,-0.0,12.420071197931682,274.9870848854038,56.791541869414864,30.28882233035459,26.502719539060266
1155,6728.965272269299,5462.534495613077,941.9465195467805,4490.218424083936,-0.0,196.36227035388066,19216.20161198257,0.0,921.1691330162283,129.52845821580507,-0.0,5.664424250337493,9230.79741917674,0.0,281.3172085572922,118.46001487328809,-0.0,5.180388851889513,264.36518687293227,55.319507433968404,29.50373729811649,25.81577013585192
1156,7191.230215993073,4965.809311961436,932.5018223830649,4500.822968883769,-0.0,196.88809189701712,21383.945349112597,0.0,1025.2698728739047,132.72677026524033,-0.0,5.806120507703037,9435.404018312396,0.0,287.6318940961902,118.6228191034434,-0.0,5.189144445402235,307.33333450851177,61.16203219479529,32.61975050389082,28.542281690904478
1157,7453.339083554105,4722.121363484524,930.6520091331982,4504.093492777479,-0.0,197.09524156088435,20349.62167942733,0.0,975.859008817445,132.16402872147862,-0.0,5.783383761524955,9516.732757861471,0.0,290.1929445420429,285.3055938094149,-0.0,12.484726398488263,290.12535968167504,58.85715373483532,31.390481991912193,27.46667174292315
1158,7949.176395062059,4420.945329668889,940.2284545328679,4507.675411910433,-0.0,197.31020476442814,22545.499166942383,0.0,1081.3418748391664,175.00599352598735,-0.0,7.660371535709161,9365.368839196393,0.0,285.65006653743535,1564.0518186292202,-0.0,68.46175831127914,349.6987454099787,66.66095193152503,35.55250769681336,31.108444234711676
1159,7571.077755778329,5369.317178985864,995.8253409081249,4519.015811677671,-0.0,197.87001596950105,12947.216267950083,0.0,621.0945323189983,163.78205084802534,-0.0,7.171375000076663,8934.09085034576,0.0,272.57066834987035,5295.193055878292,-0.0,231.85577970776143,214.71993431880222,48.156735495566814,25.683592264302302,22.473143231264512
1160,5373.3664646562775,8556.788009836706,1116.063258239644,4521.145516945505,-0.0,198.0108771481985,9544.729095958843,0.0,457.934297298084,223.04399574494005,-0.0,9.768572383826452,8557.90002626629,0.0,261.14698331090455,5634.8616405359535,-0.0,246.78787530047762,185.87019223433833,43.740320449469216,23.328170906383573,20.412149543085636
1161,4809.865053439866,9974.505614805572,1200.9738215748905,6260.116961045608,-0.0,274.39986077559337,5721.458034307262,0.0,274.6283670310767,284.73622714896385,-0.0,12.480850050187135,8736.100560709736,0.0,266.77202640699767,5430.723842431995,-0.0,238.04505180125787,163.8979612849093,40.221459843687164,21.451445249966486,18.770014593720674
1162,3180.9152014226443,13204.117803288647,1365.7972027698775,7854.910614773432,-0.0,344.37690541273696,5038.369419800041,0.0,241.86808165558506,377.253200678199,-0.0,16.53962676064848,8618.595762627567,0.0,263.2301637870549,4763.940440296184,-0.0,208.86183775461242,191.65759375870132,44.64362819829308,23.809935039089645,20.83369315920344
1163,2388.4901703709625,14863.317727885571,1455.1009689081734,9388.31372085253,-0.0,411.79546600275944,3499.2354341176624,0.0,168.02383381321584,349.0167996191942,-0.0,15.308770021473737,7854.627568159114,0.0,239.98952998539994,4324.445648400907,-0.0,189.68125309143883,184.42113674901054,43.512689210820646,23.20676757910435,20.305921631716306
1164,1551.9356353564478,15975.09866333842,1492.7585424236197,9393.151209941698,-0.0,412.05755250853395,1923.231980338129,0.0,92.3544415267172,410.0251804124801,-0.0,17.98693202434727,6479.627841713475,0.0,197.99779796125452,3485.2280514609665,-0.0,152.88953714479877,146.52629036564903,37.32666291462873,19.907553554468652,17.41910936016007
1165,1312.205393431466,16915.236996514832,1558.9362860175322,9332.214774812124,-0.0,409.5502433825264,1728.7823179870209,897.9194976350008,137.1800451553833,364.38453366100896,-0.0,15.991249456504173,5574.495148775251,0.0,170.39664902490009,3041.470750330627,-0.0,133.47689868869534,154.30428545537262,38.63617461859953,20.605959796586415,18.03021482201311
1166,980.8671729239691,17786.082669541738,1611.3227310632458,9336.770805698407,-0.0,409.779058024639,1154.0681482236507,1978.7709520130372,174.7603447154228,350.8634403963309,-0.0,15.39895249577542,4771.863281617866,0.0,145.87090199088232,2705.1680802825267,-0.0,118.72640453591767,160.69639089674962,39.69595095565598,21.17117384301652,18.524777112639455
1167,759.3372620128941,18477.83991573652,1655.9972101347419,9326.580322213556,-0.0,409.3638384510949,1811.570298030085,1626.0073630172515,185.07825142496057,288.4825118795125,-0.0,12.662123126494714,4358.187885126469,0.0,133.23383941448034,2368.7204360053247,-0.0,103.96827737506162,163.07592025661825,40.0868582472852,21.379657731885448,18.707200515399762
1168,722.2621226549251,14656.340989663204,1320.6686371571716,9311.675440125313,-0.0,408.55933199598957,1994.0000588635469,783.9129163689211,143.0249535733933,256.63599926127114,-0.0,11.260168279973598,4179.90735218185,0.0,127.74494380258913,2702.0429151476965,-0.0,118.55491050302147,101.47149808206196,29.217171948921383,15.582491706091405,13.634680242829981
1169,789.2898685763545,14096.743066509951,1274.5281398026293,9287.75089781894,-0.0,407.2341842426725,2532.8713018489875,0.0,121.59730335203804,270.6533864191993,-0.0,11.867169161139158,4469.465897225113,0.0,136.51768968279418,3142.466848830795,-0.0,137.7857715794003,96.27509260980338,28.210974718086515,15.045853182979474,13.165121535107042
1170,1031.513895968667,13222.941043023382,1214.7407078398053,7623.063776904958,-0.0,334.1141556779119,4265.024134085615,0.0,204.7106287943385,165.40844638080253,-0.0,7.249749578634024,4648.99564739989,0.0,141.95525897338854,4143.452249147211,-0.0,181.60494131109584,102.629830907731,29.439100574579566,15.70085363977577,13.738246934803797
1171,1536.4144419072131,11617.483385670677,1110.5482964450266,4529.97920638624,-0.0,198.47262158751582,11944.401182164516,0.0,573.1849220904359,160.8595183844675,-0.0,7.047760898341824,4897.950559793765,0.0,149.51031075693078,4862.520766674019,-0.0,213.04231214240247,161.3393757352796,39.80176915301158,21.227610214939507,18.574158938072074
1172,2025.193239060243,11268.072781563944,1111.5666800389947,4504.6511422498625,-0.0,197.1576488412214,15974.982507370847,0.0,766.158273646468,163.2101867552106,-0.0,7.143313804212262,5372.967092806517,0.0,163.86469230257515,4619.0121340922915,-0.0,202.16295192880793,224.93403283816917,49.672068019550046,26.491769610426687,23.180298409123363
1173,4509.623246138764,5850.536172854765,820.4913262982312,4507.817823988249,-0.0,197.27440267277453,16859.364185865743,0.0,808.5225112835415,162.85525174779897,-0.0,7.126989990524319,6007.854166943448,0.0,183.20998322760886,4228.102062634479,-0.0,185.03327805465395,184.58734807445717,43.538829438729714,23.220709033989184,20.318120404740537
1174,5791.403857849861,5374.814096594155,868.0728487803549,4490.751136391248,-0.0,196.34868667705695,20322.302530316734,0.0,974.0868557016586,191.4369851030205,-0.0,8.37018117120587,6826.120294221985,0.0,207.99816781711618,3437.045916971662,-0.0,150.27763315079656,256.02809252799335,54.1502594891862,28.880138394232638,25.270121094953566
1175,7004.813562369624,4421.014052023008,872.6456341295158,4495.0391013368335,-0.0,196.6387861072793,20819.3051979981,0.0,998.2085163252877,131.49061109952763,-0.0,5.752153333532913,7857.535412951879,0.0,239.5355680077061,3001.394435738406,-0.0,131.29820345661037,280.4215810684899,57.53733609894347,30.686579252769846,26.850756846173628
1176,7943.181493906253,3852.1011674992174,890.4916532925811,4506.726199481045,-0.0,197.2234223948884,23743.517279119507,0.0,1138.6545343355886,132.42341995272568,-0.0,5.795115774133231,8816.060580419948,0.0,268.84268371112165,1673.5700124647972,-0.0,73.23879704823672,349.7135728724348,66.6628362310643,35.553512656567634,31.109323574496678
1177,9178.947753015502,3205.991571622954,922.8035605959531,4519.097738309162,-0.0,197.8669618167396,23040.059699920937,0.0,1105.2403907777855,115.885713093821,-0.0,5.074011516382925,9592.46644353338,0.0,292.64868916249236,508.7176958856933,-0.0,22.274009268269545,347.2762802518752,66.35274216934516,35.38812915698409,30.964613012361077
1178,10076.671327585762,2688.8684209775834,942.0600463418182,4520.370601237163,-0.0,197.99152863409464,25695.114900356028,0.0,1232.8434283438476,117.5598334661656,-0.0,5.149102404914643,10072.162945762364,0.0,307.37444797793245,286.4894140677837,-0.0,12.548191737474454,423.5664951796603,75.74544614368372,40.39757127663132,35.347874867052404
1179,11101.799807105184,2263.8343061369524,978.3741363260817,4532.514409158813,-0.0,198.61726307949718,25195.14167544153,0.0,1209.170767774108,116.14460011891602,-0.0,5.089519969416487,10571.229557765902,0.0,322.73361824146224,119.49411994931013,-0.0,5.236297762334048,434.08562516283206,76.99438681143839,41.06367296610046,35.93071384533791
1180,12213.027127609674,1994.9574510056043,1034.0771311393805,4541.685484904436,-0.0,199.09302460171756,28492.609785274406,0.0,1367.7018599123955,117.69211194893374,-0.0,5.1592472921251185,11093.390274417297,0.0,338.7805199765166,119.67694329059036,-0.0,5.246255975674022,560.3682058831652,91.28325529524749,48.684402824131986,42.59885247111551
1181,12964.861530088914,1918.3714913529075,1081.416194720886,4548.347153187703,-0.0,199.50827980563216,27744.425946952113,0.0,1332.2345181363262,116.72704688479274,-0.0,5.120104412974502,11451.384377305834,0.0,349.8934124456685,288.2163145649961,-0.0,12.642293825457331,571.3969833205217,92.47707621497167,49.32110731465157,43.15596890032012
1182,13700.157685474382,1726.4344662714018,1117.3410586788696,4557.811624746681,-0.0,200.00859148254622,30718.549383129946,0.0,1475.3842500794058,163.7535429631134,-0.0,7.185930041623707,11609.469191733535,0.0,354.84853623941416,1580.7986028990147,-0.0,69.36954135329836,714.1892800407309,107.30443688747965,57.229033006655804,50.075403880823835
1183,14194.27804175536,3029.8861815743508,1266.3144828056993,4572.020239521117,-0.0,200.7554933304364,30025.156384041813,0.0,1442.5539854556291,117.43694192809163,-0.0,5.156606921421077,11574.038895464504,0.0,353.9439992562241,5357.6911105368035,-0.0,235.25397213039648,839.0312470437907,119.47055605871738,63.71762989798262,55.752926160734795
1184,13281.984133387215,3926.4771763155227,1281.0123851583035,4580.528841771981,-0.0,201.27087845326557,31505.43454647625,0.0,1514.2363930215502,119.39660129829875,-0.0,5.246350292239719,11450.309465125243,0.0,350.3607019357123,5711.226790441382,-0.0,250.95434891165857,910.4854569064647,126.16071370923234,67.28571397825725,58.874999730975105
1185,11547.555504742,4770.584231686726,1232.613623038244,6096.901541937942,-0.0,268.021580811162,27879.00651164246,0.0,1340.2554286509478,117.31334105639122,-0.0,5.157128896357207,11620.493910975376,0.0,355.69688484453394,5494.843821981552,-0.0,241.5549467787245,777.6099093238623,113.56643316341497,60.5687643538213,52.99766880959365
1186,10496.371231717952,5661.068930361342,1235.809753321432,7603.072120653584,-0.0,334.2415115217679,27383.805609964922,0.0,1316.466025580639,119.3598867143091,-0.0,5.247224847714341,11265.56497833478,0.0,344.83952541040344,4816.490890485582,-0.0,211.7395665751409,764.5658137624245,112.29283471738239,59.88951184927062,52.40332286811179
1187,9993.78410271362,5832.336845224332,1215.2637865720164,9112.166487518956,-0.0,400.60477224547157,23568.73642106608,0.0,1133.0895349741413,117.46141067231572,-0.0,5.164041036175916,10616.81746442073,0.0,324.995262254165,4364.819646795698,-0.0,191.89372613990145,621.3502464787485,97.79120065807776,52.15530701764147,45.635893640436294
1188,9092.469304448477,5995.2266219386165,1165.205626793898,9103.689356804889,-0.0,400.14218356809107,22006.996222495305,0.0,1057.883488957515,149.82253088393065,-0.0,6.58527683732768,9607.448995849696,0.0,294.04403189378286,3513.045936783398,-0.0,154.4118891830116,509.7548926851954,85.7004423577594,45.706902590805,39.993539766954385
1189,7853.61874199005,6273.187403351349,1101.279609275923,9096.454398256923,-0.0,399.73218834396243,15795.69204772337,0.0,759.2126897346097,147.48825229287408,-0.0,6.481184785069025,8196.209697566972,0.0,250.80534783126555,3058.045416344652,-0.0,134.38193968904076,301.327906723063,60.3626593339892,32.19341831146091,28.1692410225283
1190,6518.331939354566,6779.2544552392355,1050.0922147954323,9082.58400471636,-0.0,398.97571959359965,14350.592688424937,0.0,689.6212013570513,195.59080145714412,-0.0,8.591825929353456,7034.380620618171,0.0,215.18903975807677,2715.2704862900555,-0.0,119.2751969699695,237.56356253325416,51.514404202044794,27.474348907757236,24.040055294287573
1191,5206.075467959766,7448.9238256936815,1015.0121015445553,9075.319110135957,-0.0,398.56534545471163,10691.749780249853,0.0,513.7325376917111,150.77938059936545,-0.0,6.621853753761088,6028.287313918092,0.0,184.37728743928403,2374.7330014308727,-0.0,104.29234141429771,158.06512102935403,39.26143423527544,20.939431592146903,18.32200264312854
1192,4752.295914599345,7707.03148809607,1005.2628650182877,9072.994498048745,-0.0,398.4472893410465,10889.82489583176,0.0,523.2388439836083,116.91030766334511,-0.0,5.13420295741453,5622.450896577079,0.0,171.95902668219387,2712.42050510839,-0.0,119.11796023307845,155.79467355184178,38.88456086707019,20.73843246243743,18.14612840463275
1193,4724.8054984994105,7509.0294923859055,985.5249864868666,9064.174084406091,-0.0,397.94731585967406,10382.23997278449,0.0,498.7753260500452,119.19920367184048,-0.0,5.23324052606472,5399.196758321033,0.0,165.09280499568914,3159.6508121961338,-0.0,138.719153897371,146.2823956134753,37.285230965881716,19.88545651513692,17.399774450744804
1194,8264.270981459713,5500.075877461112,1060.7548266673293,7555.376370208366,-0.0,331.6070832639541,15970.101926360257,0.0,767.1008879674209,116.27718643231202,-0.0,5.103430557741311,5512.851175501433,0.0,168.52679889801246,4167.830593071985,-0.0,182.92697528035404,239.82890374088691,51.84137078123394,27.648731083324765,24.192639697909176
1195,9396.442962719662,4242.8459697114995,1030.4506879951798,4549.399488421681,-0.0,199.5281514919596,18789.516123684203,0.0,902.1725343318876,118.70970244268473,-0.0,5.206385491718332,5800.491651365217,0.0,177.21279740851426,4884.268410720476,-0.0,214.21487602086296,264.8908206608086,55.392810517102106,29.54283227578779,25.849978241314314
1196,10550.588951010634,3926.098537505466,1084.54908354548,4548.60331416492,-0.0,199.49674669727267,22288.13847384218,0.0,1070.1679558901537,116.05695133877707,-0.0,5.0901304476449765,6313.227755003075,0.0,192.88039585875399,4660.402322804326,-0.0,204.40012845362102,357.8476941932324,67.69256081552511,36.10269910161338,31.58986171391172
1197,12801.41026079463,2225.3998930064927,1096.8963351729672,4552.835535353695,-0.0,199.76335238715737,21531.87381940131,0.0,1034.081853422543,118.79987709191028,-0.0,5.212545352622452,6575.09813053259,0.0,200.94847344205843,4274.999828465624,-0.0,187.57284126725474,346.3685955356246,66.2370731949165,35.3264390372888,30.910634157627705
1198,12732.256387554795,2303.5354953433266,1098.7672346239756,4558.559137427008,-0.0,200.01263723490493,24342.63877801045,0.0,1169.0648149838594,161.13425775667994,-0.0,7.069972522281124,7115.932075634335,0.0,217.47580834106802,3488.8106008626796,-0.0,153.07604619241624,414.933356695743,74.71268793491826,39.84676689862307,34.86592103629519
1199,13741.865678170789,1749.688525449915,1122.884352518716,4566.412652119227,-0.0,200.46562884580987,23476.323079371497,0.0,1127.7858616565657,120.31674325696831,-0.0,5.281908017334887,7927.279431701313,0.0,242.37984129779605,3046.187122572311,-0.0,133.72769034026464,415.6269765067549,74.7959266403514,39.89116087485408,34.90476576549733
1200,14477.318146889667,1510.7069582292227,1154.4236694362946,4565.613318203783,-0.0,200.47207369081138,25795.320809427223,0.0,1239.3253225761275,116.16577669975663,-0.0,5.100737299422892,8590.820106921303,0.0,262.71237895755837,1697.2078872429802,-0.0,74.52290873679604,484.6664205482206,82.86492644768782,44.19462743876684,38.670299008921
1201,15104.934933293414,1332.3890774406136,1183.9147062483441,4580.171093769925,-0.0,201.1955064425345,24127.577459952463,0.0,1159.4559100091888,119.65405246444953,-0.0,5.256104453441147,9184.609845857876,0.0,280.9665486387984,515.5694401948755,-0.0,22.64768116793687,450.2733479836111,78.89684247761707,42.078315988062435,36.81852648955463
1202,15794.352721637688,1174.291685853042,1219.1446818242982,4581.8634589541,-0.0,201.29983381908767,26414.24914059239,0.0,1269.441940901008,116.56453776272818,-0.0,5.121152625135662,9490.463910644694,0.0,290.35799837712915,290.09988759434356,-0.0,12.745263949224633,530.9072226720486,88.055107340898,46.962723915145595,41.092383425752416
1203,16727.09844110939,1021.5238174466493,1272.3866113809515,4583.202499015562,-0.0,201.43335422764582,24971.63030827933,0.0,1200.3444972492828,120.00781040787514,-0.0,5.274385277361405,9821.623382375321,0.0,300.57975277883753,120.93985506390241,-0.0,5.315348966265364,517.5088970682382,86.56732721418537,46.16924118089886,40.3980860332865
1204,17574.011432762654,913.5402591210566,1323.174975829141,4591.79857265737,-0.0,201.84591715849905,27629.528453364852,0.0,1328.2246501830236,116.9217129013574,-0.0,5.139635374436576,10071.804050475672,0.0,308.27897553828177,121.0197666530366,-0.0,5.319777295948131,626.6316549456596,98.34456151981254,52.45043281056669,45.89412870924585
1205,18134.082423144442,1061.6625397922433,1376.418790142749,4599.962919683689,-0.0,202.29493161222487,25945.03553469297,0.0,1247.535524155586,119.95127422991814,-0.0,5.275158787325423,10161.218380052032,0.0,311.1268652051236,291.20104005875334,-0.0,12.806297683839817,602.4070951739258,95.79338367063762,51.089804624340076,44.70357904629754
1206,18800.66313832918,1009.0830917493827,1419.351354906272,4597.490152485534,-0.0,202.22596458871863,28755.358154880763,0.0,1382.8072150454686,162.53767373168702,-0.0,7.149409082393953,10107.791962328956,0.0,309.5395875759133,1595.657019738948,-0.0,70.18683439594035,739.8212222666566,109.85672599595719,58.590253864510494,51.26647213144669
1207,21246.805771432024,2522.447985514536,1725.545559716932,4610.556781492669,-0.0,202.89596421988549,27929.558673693642,0.0,1343.4204621868435,121.72778107615918,-0.0,5.356853127356656,10077.33606183105,0.0,308.7220717988945,5404.412637049034,-0.0,237.83103972123618,951.0645436830479,129.88194665573533,69.27037154972552,60.61157510600983
1208,17938.899612727848,3510.9707749429817,1579.0396241217468,4624.550865366163,-0.0,203.66482378371455,27698.868305749595,0.0,1332.8359606616193,117.31356608697911,-0.0,5.1664793966217895,9836.14490036602,0.0,301.51176826585964,5761.228816833377,-0.0,253.72402335229233,858.9517453247354,121.3541518642245,64.7222143275864,56.6319375366381
1209,15576.347693742262,3951.423238057949,1450.2124501184173,6139.658666036453,-0.0,270.41357943409645,18523.515462107716,0.0,891.3685433626264,121.22279998879345,-0.0,5.339106461296974,9094.36138656005,0.0,278.7925847970426,5535.1389537391215,-0.0,243.78826553104813,492.61783799994976,83.76878523444495,44.676685458370635,39.09209977607431
1210,12862.710463470485,5068.227768594619,1354.1094247496549,7638.251885544179,-0.0,336.1885563868182,14900.778812506736,0.0,716.7904334541043,117.1707896038788,-0.0,5.157132704955987,7847.012623008333,0.0,240.4256684890153,4839.2160865823,-0.0,212.99233051883903,350.83891460340345,66.8057690026518,35.62974346808096,31.17602553457084
1211,11726.915554096315,5572.862326150483,1316.857681926508,9138.136624532788,-0.0,402.04001493645427,12290.549372057638,0.0,591.1033678535242,120.53673948463243,-0.0,5.303115343306743,6676.257048896152,0.0,204.48854122772434,4377.828594681331,-0.0,192.6062550728067,275.3622336093517,56.84318170830983,30.316363577765237,26.526818130544584
1212,10627.215117699114,5834.888483156491,1260.9483859409063,9125.139805710205,-0.0,401.2968033723079,12924.261850264316,46.58808860286286,624.257235728751,147.09520294123922,-0.0,6.4688142854295725,5906.116707951631,0.0,180.8381929905192,3520.8861778690925,-0.0,154.83821599450474,251.6527116354975,53.5315565074271,28.55016347062777,24.98139303679931
1213,9831.169673137078,5864.899391465142,1206.5934194122747,9112.66836952673,-0.0,400.62740675752246,11203.305279227767,0.0,538.6100103200139,151.2528877033211,-0.0,6.649649664395213,5490.7748528264065,0.0,168.0802986347215,3064.079811466045,-0.0,134.7085506887017,199.6764958339474,45.88035392120676,24.469522091310264,21.410831829896484
1214,8663.746284481382,6328.104078673295,1163.6445836642793,9103.375695064158,-0.0,400.0898904618555,10348.540764157704,3.2997425373801486,497.6318903462611,195.6603745029379,-0.0,8.599198849394991,4847.14812502449,0.0,148.3395354250376,2721.1421396842625,-0.0,119.59315940214448,167.6741132808857,40.83690381996613,21.77968203731527,19.05722178265086
1215,7706.594683829705,6979.411803420374,1152.347377779779,9097.433580089875,-0.0,399.78155089929146,8110.8472485630555,262.6868687253992,405.70215166103475,148.40059555632521,-0.0,6.521379873080655,4376.572284495439,0.0,133.9255354117639,2380.9022313889254,-0.0,104.6273960919476,133.4483785053151,35.071229863178175,18.704655927028362,16.366573936149816
1216,7058.460930576664,7314.89271982411,1135.9050778001672,9103.01022166916,-0.0,400.06771421107095,8630.908596220012,61.82221615503386,418.59800457272115,120.47316849436044,-0.0,5.294668902883681,4093.1677685685113,0.0,125.26358007970678,2720.9822451008254,-0.0,119.58430460894176,132.71027030185354,34.94179012680734,18.635621400963913,16.30616872584343
1217,6814.050039543208,7133.2468234833705,1102.1952296191516,9091.27727291569,-0.0,399.4371826562702,8105.924399675156,0.0,389.5729982496765,116.22103047449801,-0.0,5.106323301396082,3980.083865751896,0.0,121.7745792741351,3169.6465163121406,-0.0,139.26257405698246,122.23602739713763,33.07818053078668,17.641696283086226,15.436484247700456
1218,11263.427259500524,5316.509172869116,1258.2999736359243,7579.540628859616,-0.0,332.9164925893959,12569.571756304504,0.0,604.0010840455546,119.94477657562372,-0.0,5.268339636564929,4145.900202443231,0.0,126.8168302110485,4181.020764871225,-0.0,183.64315684046738,206.59054393449554,46.93344367238741,25.031169958606622,21.90227371378079
1219,11610.174275357858,4048.916722393539,1171.2263464470884,4560.500312740783,-0.0,200.15186511336736,15761.042785904641,0.0,757.0398896999526,115.83400028172761,-0.0,5.083738539642087,4484.481530179767,0.0,137.08440668424305,4898.761434320038,-0.0,214.9975157518033,223.5043295907313,49.46136398776701,26.379394126809064,23.081969860957937
1220,12849.014866091347,3756.7309612203017,1233.3005225478262,4563.004911961302,-0.0,200.24976783460227,19720.005061114545,0.0,947.1677249946905,119.40069716826133,-0.0,5.239959708252176,5290.705079459133,0.0,161.7215618728379,4672.773803125633,-0.0,205.06703088717936,324.68252603542686,63.442663236346505,33.8360870593848,29.60657617696171
1221,16030.394841228032,1993.4739827541807,1305.8849299927472,4565.957725472596,-0.0,200.46092366160585,20415.339901848736,0.0,980.778142651189,116.10583841484613,-0.0,5.097437385655205,6089.293384699335,0.0,186.19426468613182,4286.268661229081,-0.0,188.18163166476586,374.35663790686795,69.75882451955762,37.20470641043073,32.5541181091269
1222,15652.503812418468,2103.9684820785196,1288.9923679767605,4569.205725610373,-0.0,200.63033413937228,23866.971676530622,0.0,1146.680180393665,164.93569972840783,-0.0,7.242200621991298,6889.229425275993,0.0,210.67717237684016,3499.9800113669235,-0.0,153.68144954074424,463.4325196144827,80.42661652080538,42.89419547776285,37.53242104304251
1223,16943.73003268524,1540.0622208834066,1332.4114940123568,4584.8618170570935,-0.0,201.45342794816918,23647.64893546677,0.0,1136.546746050636,119.4350634575785,-0.0,5.247836011376282,7854.959829505953,0.0,240.3413316289095,3057.4021914158293,-0.0,134.338651120419,492.9252019257213,83.80362607043136,44.695267237563385,39.10835883286797
